SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount,Have,Missing
"10188-1",4185525,2,"Bright Red","Plates, Special",44728,"ANGLE PLATE 1X2 / 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4185525.jpg",42
"10188-1",4272039,2,"Bright Red","Figure, Head Clothing",30561,"GUARD HELMET","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4272039.jpg",10
"10188-1",4494472,2,"Bright Red","Figure Parts",76382,"MINI UPPER PART NO.'1264'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4494472.jpg",5
"10188-1",4632572,1,"Bright Red","Plates, Special",4081,"LAMP HOLDER","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4632572.jpg",81
"10188-1",6066342,3,"Bright Red","Plates, Special Circles And Angles",14769,"FLAT TILE 2X2, ROUND","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6066342.jpg",89
"10188-1",6117974,2,"Bright Red","Plates, Special",21712,"ANGLE PLATE 1X2 / 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6117974.jpg",96
"10188-1",4142865,16,"Bright Red","Connectors",32062,"2M CROSS AXLE W. GROOVE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4142865.jpg",1390
"10188-1",4227155,9,"Bright Red","Connectors",6590,"BUSH FOR CROSS AXLE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4227155.jpg",314
"10188-1",4119091,2,"Bright Yellow","Plates",83489,"FLAT TILE 1X4 NO. 17","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4119091.jpg",60
"10188-1",4144412,2,"Bright Yellow","Decoration Elements",30602,"FRONT, 2X2, SPORT","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4144412.jpg",21
"10188-1",4247771,1,"Bright Yellow","Bricks With Bows And Arches",50950,"Brick w/bow 1/3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4247771.jpg",66
"10188-1",4107078,1,"Bright Yellow","Beams, Special",6536,"CROSS BLOCK 90°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4107078.jpg",54
"10188-1",4142133,2,"Bright Yellow","Beams",32316,"TECHNIC 5M BEAM","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4142133.jpg",74
"10188-1",4548731,3,"Cool Silver, Drum Lacquered","Figure, Weapons",86132,"LIGHT SWORD STOCK, DRUM LAC.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4548731.jpg",134
"10188-1",4210631,30,"Dark Stone Grey","Plates",2412,"RADIATOR GRILLE 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210631.jpg",645
"10188-1",4210635,28,"Dark Stone Grey","Plates",2420,"CORNER PLATE 1X2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210635.jpg",348
"10188-1",4210636,28,"Dark Stone Grey","Bricks",2877,"PROFILE BRICK 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210636.jpg",268
"10188-1",4210639,5,"Dark Stone Grey","Bricks, Special Ø4.85 Hole And Connecting Bush",6541,"TECHNIC BRICK 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210639.jpg",190
"10188-1",4210651,9,"Dark Stone Grey","Plates",6636,"FLAT TILE 1X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210651.jpg",298
"10188-1",4210660,14,"Dark Stone Grey","Plates, Special",2540,"PLATE 1X2 W. STICK","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210660.jpg",387
"10188-1",4210700,2,"Dark Stone Grey","Bricks, Special",4733,"BRICK 1X1 W. 4 KNOBS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210700.jpg",126
"10188-1",4210719,16,"Dark Stone Grey","Plates",3024,"PLATE 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210719.jpg",315
"10188-1",4210725,22,"Dark Stone Grey","Bricks, Special",30414,"BRICK 1X4 W. 4 KNOBS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210725.jpg",225
"10188-1",4210726,2,"Dark Stone Grey","Plates, Special",30383,"PLATE 1X2 W/STUB/ALONG/UPPER P","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210726.jpg",113
"10188-1",4210762,12,"Dark Stone Grey","Bricks, Special Ø4.85 Hole And Connecting Bush",32000,"BRICK 1X2 M. 2 HOLES Ø 4,87","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210762.jpg",256
"10188-1",4210763,3,"Dark Stone Grey","Plates, Special",32530,"T-BEAM W. PLATE 1X2 W. TUBE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210763.jpg",216
"10188-1",4210844,5,"Dark Stone Grey","Frames, Windows, Walls And Doors",43337,"WALL ELEMENT 1X4X1 ABS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210844.jpg",17
"10188-1",4210865,2,"Dark Stone Grey","Plates, Special Circles And Angles",43898,"PARABOLIC REFLECTOR Ø24X6,4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210865.jpg",110
"10188-1",4210869,16,"Dark Stone Grey","Plates, Special Circles And Angles",43722,"RIGHT PLATE 2X3 W/ANGLE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210869.jpg",128
"10188-1",4210875,22,"Dark Stone Grey","Bricks",44237,"BRICK 2X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210875.jpg",187
"10188-1",4210883,2,"Dark Stone Grey","Plates, Special",44301,"PLATE 1X2 W/STUB VERTICAL/END","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210883.jpg",115
"10188-1",4210884,4,"Dark Stone Grey","Plates, Special",44302,"PLATE 1X2 W/FORK/VERTICAL/END","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210884.jpg",176
"10188-1",4210897,4,"Dark Stone Grey","Plates, Special Circles And Angles",2450,"CORNER PLATE 45 DEG. 3X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210897.jpg",97
"10188-1",4210935,14,"Dark Stone Grey","Bricks, Special Ø4.85 Hole And Connecting Bush",32064,"BRICK 1X2 WITH CROSS HOLE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210935.jpg",153
"10188-1",4210998,2,"Dark Stone Grey","Plates",3460,"PLATE 1X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210998.jpg",370
"10188-1",4211001,32,"Dark Stone Grey","Plates",3710,"PLATE 1X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211001.jpg",722
"10188-1",4211002,3,"Dark Stone Grey","Plates",3795,"PLATE 2X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211002.jpg",702
"10188-1",4211008,6,"Dark Stone Grey","Plates",4162,"FLAT TILE 1X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211008.jpg",237
"10188-1",4211010,2,"Dark Stone Grey","Plates, Special Circles And Angles",4740,"PARABOLA Ø16","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211010.jpg",178
"10188-1",4211042,12,"Dark Stone Grey","Plates, Special Circles And Angles",4032,"PLATE 2X2 ROUND","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211042.jpg",411
"10188-1",4211043,58,"Dark Stone Grey","Plates",3021,"PLATE 2X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211043.jpg",696
"10188-1",4211044,2,"Dark Stone Grey","Bricks, Special",4070,"ANGULAR BRICK 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211044.jpg",208
"10188-1",4211052,16,"Dark Stone Grey","Plates",3069,"FLAT TILE 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211052.jpg",419
"10188-1",4211053,25,"Dark Stone Grey","Plates",2431,"FLAT TILE 1X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211053.jpg",396
"10188-1",4211055,28,"Dark Stone Grey","Plates",3068,"FLAT TILE 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211055.jpg",340
"10188-1",4211056,2,"Dark Stone Grey","Plates",3666,"PLATE 1X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211056.jpg",531
"10188-1",4211060,25,"Dark Stone Grey","Bricks",3003,"BRICK 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211060.jpg",323
"10188-1",4211061,7,"Dark Stone Grey","Plates",3035,"PLATE 4X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211061.jpg",248
"10188-1",4211063,60,"Dark Stone Grey","Plates",3023,"PLATE 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211063.jpg",858
"10188-1",4211065,74,"Dark Stone Grey","Plates",3020,"PLATE 2X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211065.jpg",854
"10188-1",4211066,22,"Dark Stone Grey","Functional Elements",3937,"ROCKER BEARING 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211066.jpg",207
"10188-1",4211069,23,"Dark Stone Grey","Plates, Special",2555,"PLATE 1X1 W. UP RIGHT HOLDER","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211069.jpg",187
"10188-1",4211085,22,"Dark Stone Grey","Bricks",3001,"BRICK 2X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211085.jpg",345
"10188-1",4211087,4,"Dark Stone Grey","Bricks, Special Ø4.85 Hole And Connecting Bush",2458,"BRICK 1X2 W. HORIZONTAL SNAP","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211087.jpg",97
"10188-1",4211088,69,"Dark Stone Grey","Bricks",3004,"BRICK 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211088.jpg",436
"10188-1",4211090,14,"Dark Stone Grey","Bricks, Special Circles And Angles",3062,"ROUND BRICK 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211090.jpg",273
"10188-1",4211094,37,"Dark Stone Grey","Plates",3022,"PLATE 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211094.jpg",733
"10188-1",4211096,22,"Dark Stone Grey","Bricks, With Slope",3665,"ROOF TILE 1X2 INV.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211096.jpg",262
"10188-1",4211097,3,"Dark Stone Grey","Bricks, Special Circles And Angles",6222,"TECHNIC BRICK 4X4 ROUND","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211097.jpg",40
"10188-1",4211098,33,"Dark Stone Grey","Bricks",3005,"BRICK 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211098.jpg",310
"10188-1",4211100,5,"Dark Stone Grey","Bricks",3009,"BRICK 1X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211100.jpg",246
"10188-1",4211103,36,"Dark Stone Grey","Bricks",3010,"BRICK 1X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211103.jpg",337
"10188-1",4211104,55,"Dark Stone Grey","Bricks",3622,"BRICK 1X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211104.jpg",256
"10188-1",4211105,9,"Dark Stone Grey","Bricks",3002,"BRICK 2X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211105.jpg",211
"10188-1",4211109,29,"Dark Stone Grey","Bricks",2357,"BRICK CORNER 1X2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211109.jpg",209
"10188-1",4211115,3,"Dark Stone Grey","Plates",3032,"PLATE 4X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211115.jpg",363
"10188-1",4211133,25,"Dark Stone Grey","Plates",3623,"PLATE 1X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211133.jpg",436
"10188-1",4211135,24,"Dark Stone Grey","Bricks, With Slope",3040,"ROOF TILE 1X2/45°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211135.jpg",369
"10188-1",4212075,4,"Dark Stone Grey","Plates, Special Circles And Angles",30357,"PLATE 3X3, 1/4 CIRCLE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4212075.jpg",68
"10188-1",4218730,4,"Dark Stone Grey","Interior",2489,"BARREL 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4218730.jpg",15
"10188-1",4221749,11,"Dark Stone Grey","Frames, Windows, Walls And Doors",30562,"WALL ELEMENT 4X4X6, ROUND","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4221749.jpg",8
"10188-1",4222042,7,"Dark Stone Grey","Plates, Special Circles And Angles",30565,"PLATE 4X4, 1/4 CIRCLE","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4222042.jpg",79
"10188-1",4222113,3,"Dark Stone Grey","Bricks, Special Circles And Angles",4742,"CONE Ø32/Ø16","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4222113.jpg",31
"10188-1",4222693,1,"Dark Stone Grey","Figure Parts",73200,"MINI LOWER PART","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4222693.jpg",243
"10188-1",4226442,4,"Dark Stone Grey","Bricks, With Slope",2449,"ROOF TILE 1X2X3/74° INV.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4226442.jpg",58
"10188-1",4239891,1,"Dark Stone Grey","Functional Elements",32012,"BOBBIN","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4239891.jpg",35
"10188-1",4243831,3,"Dark Stone Grey","Plates",3031,"PLATE 4X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4243831.jpg",374
"10188-1",4249139,6,"Dark Stone Grey","Bricks, Special Circles And Angles",6143,"BRICK Ø16 W. CROSS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4249139.jpg",159
"10188-1",4257526,2,"Dark Stone Grey","Plates",4477,"PLATE 1X10","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4257526.jpg",219
"10188-1",4260707,5,"Dark Stone Grey","Plates, Special",3738,"PLATE 2X8 W. HOLES","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4260707.jpg",69
"10188-1",4268409,1,"Dark Stone Grey","Plates, Special Circles And Angles",3961,"ROUND PLATE Ø64X9.6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4268409.jpg",20
"10188-1",4278274,4,"Dark Stone Grey","Plates, Special Circles And Angles",2654,"SLIDE SHOE ROUND 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4278274.jpg",255
"10188-1",4293333,1,"Dark Stone Grey","Figure Parts",76382,"MINI UPPER PART NO.'1267'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4293333.jpg",2
"10188-1",4296788,1,"Dark Stone Grey","Bricks, Special Circles And Angles",3943,"ROCKET STEP 4X4X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4296788.jpg",21
"10188-1",4299022,2,"Dark Stone Grey","Plates, Special",4151,"GRID PLATE 8X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4299022.jpg",72
"10188-1",4504378,23,"Dark Stone Grey","Bricks, With Slope",54200,"ROOF TILE 1X1X2/3, ABS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4504378.jpg",460
"10188-1",4520307,3,"Dark Stone Grey","Interior",61780,"BOX 2X2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4520307.jpg",79
"10188-1",4521512,2,"Dark Stone Grey","Figure Accessories, Upper And Lower Part",30375,"SPACE SKELETON BODY","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4521512.jpg",52
"10188-1",4527082,8,"Dark Stone Grey","Plates, Special Circles And Angles",51739,"PLATE 2X4X18°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4527082.jpg",115
"10188-1",4533334,2,"Dark Stone Grey","Frames, Windows, Walls And Doors",6218,"WALL ELEMENT, ROUND 2X4X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4533334.jpg",7
"10188-1",4596895,2,"Dark Stone Grey","Plates, Special Circles And Angles",90194,"PLATE 3X4 W/ANGLES","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4596895.jpg",26
"10188-1",4632574,2,"Dark Stone Grey","Plates, Special",4081,"LAMP HOLDER","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4632574.jpg",180
"10188-1",4658974,1,"Dark Stone Grey","Bricks, With Slope",72454,"ROOF TILE 4X4/45° INV.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4658974.jpg",70
"10188-1",6092649,5,"Dark Stone Grey","Frames, Windows, Walls And Doors",15207,"WALL ELEMENT 1X4X1 ABS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6092649.jpg",61
"10188-1",6106025,2,"Dark Stone Grey","Frames, Windows, Walls And Doors",20430,"WALL ELEMENT, ROUND 2X4X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6106025.jpg",13
"10188-1",4210751,2,"Dark Stone Grey","Beams",32523,"TECHNIC 3M BEAM","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4210751.jpg",151
"10188-1",4211050,8,"Dark Stone Grey","Connectors",32002,"1 1/2 M CONNECTING BUSH","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211050.jpg",228
"10188-1",4211086,7,"Dark Stone Grey","Connectors",6587,"CROSSAXLE 3M WITH KNOB","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211086.jpg",266
"10188-1",4234599,5,"Dark Stone Grey","Half Beams, Special",41678,"TECHNIC CROSS BLOCK/FORK 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4234599.jpg",62
"10188-1",4499435,1,"Dark Stone Grey","Functional Elements",57796,"RELEASE HOUSING 6X2X2, ASS.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4499435.jpg",25
"10188-1",4499858,4,"Dark Stone Grey","Connectors",55013,"CROSS AXLE 8M WITH END STOP","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4499858.jpg",332
"10188-1",4508553,2,"Dark Stone Grey","Connectors",59426,"CROSS AXLE 5,5  WITH STOP 1M.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4508553.jpg",504
"10188-1",4514558,1,"Dark Stone Grey","Functional Elements, Gear Wheels And Racks",3648,"GEAR WHEEL Z24","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4514558.jpg",54
"10188-1",4514559,5,"Dark Stone Grey","Functional Elements, Gear Wheels And Racks",3647,"GEAR WHEEL T=8, M=1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4514559.jpg",42
"10188-1",4645730,2,"Dark Stone Grey","Beams",64289,"TECHNIC 9M BEAM","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4645730.jpg",80
"10188-1",6012451,5,"Dark Stone Grey","Functional Elements, Gear Wheels And Racks",10928,"GEAR WHEEL T=8, M=1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6012451.jpg",229
"10188-1",6064131,1,"Dark Stone Grey","Functional Elements",57796,"RELEASE HOUSING 6X2X2, ASS.","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6064131.jpg",24
"10188-1",6129590,7,"Dark Stone Grey","Connectors",13670,"CROSSAXLE 3M WITH KNOB","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6129590.jpg",2
"10188-1",6133119,1,"Dark Stone Grey","Functional Elements, Gear Wheels And Racks",24505,"GEAR WHEEL Z24","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6133119.jpg",127
"10188-1",4177741,7,"Earth Blue","Bricks, Special Circles And Angles",3062,"ROUND BRICK 1X1","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4177741.jpg",49
"10188-1",4205004,3,"Earth Blue","Plates",3068,"FLAT TILE 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4205004.jpg",107
"10188-1",4505985,6,"Earth Blue","Bricks, Special Circles And Angles",6143,"BRICK Ø16 W. CROSS","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4505985.jpg",18
"10188-1",6069269,2,"Earth Green","Bricks, Special Circles And Angles",30361,"ROUND BRICK 2X2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/6069269.jpg",4
"10188-1",4238620,1,"Light Nougat","Figure, Heads And Masks",50941,"MINI HEAD 'NO. 378'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4238620.jpg",8
"10188-1",4291337,3,"Light Nougat","Figure, Heads And Masks",83799,"MINI HEAD 'NO. 456'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4291337.jpg",13
"10188-1",4293187,1,"Light Nougat","Figure, Heads And Masks",55609,"Mini Head no. '455'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4293187.jpg",2
"10188-1",4520588,2,"Light Nougat","Figure, Heads And Masks",61952,"MINI HEAD 'NO. 513'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4520588.jpg",5
"10188-1",4569754,1,"Light Nougat","Figure, Heads And Masks",88838,"MINI HEAD NO '638'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4569754.jpg",4
"10188-1",4570704,2,"Light Nougat","Figure, Heads And Masks",89168,"MINI HOVED NO. '648'","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4570704.jpg",12
"10188-1",4160560,13,"Medium Stone Grey","Plates, Special Circles And Angles",30503,"CORNER PLATE 45 DEG. 4X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4160560.jpg",76
"10188-1",4166618,10,"Medium Stone Grey","Plates",41539,"PLATE 8X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4166618.jpg",74
"10188-1",4211349,29,"Medium Stone Grey","Bricks",2357,"BRICK CORNER 1X2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211349.jpg",210
"10188-1",4211357,1,"Medium Stone Grey","Plates, Special",2432,"CLAMP 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211357.jpg",216
"10188-1",4211360,13,"Medium Stone Grey","Plates",2445,"PLATE 2X12","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211360.jpg",190
"10188-1",4211363,12,"Medium Stone Grey","Bricks",2454,"BRICK 1X2X5","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211363.jpg",86
"10188-1",4211366,2,"Medium Stone Grey","Bricks",2465,"BRICK 1X16","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211366.jpg",69
"10188-1",4211370,1,"Medium Stone Grey","Functional Elements",2585,"DRUM Ø11","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211370.jpg",98
"10188-1",4211373,2,"Medium Stone Grey","Wheel Base",2655,"WHEEL FORK 2X2 ROUND","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211373.jpg",33
"10188-1",4211385,45,"Medium Stone Grey","Bricks",3001,"BRICK 2X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211385.jpg",384
"10188-1",4211386,52,"Medium Stone Grey","Bricks",3002,"BRICK 2X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211386.jpg",241
"10188-1",4211387,43,"Medium Stone Grey","Bricks",3003,"BRICK 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211387.jpg",442
"10188-1",4211388,86,"Medium Stone Grey","Bricks",3004,"BRICK 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211388.jpg",614,86
"10188-1",4211391,25,"Medium Stone Grey","Bricks",3007,"BRICK 2X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211391.jpg",29
"10188-1",4211392,12,"Medium Stone Grey","Bricks",3008,"BRICK 1X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211392.jpg",177
"10188-1",4211393,18,"Medium Stone Grey","Bricks",3009,"BRICK 1X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211393.jpg",301
"10188-1",4211394,29,"Medium Stone Grey","Bricks",3010,"BRICK 1X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211394.jpg",420
"10188-1",4211395,76,"Medium Stone Grey","Plates",3020,"PLATE 2X4","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211395.jpg",867
"10188-1",4211396,72,"Medium Stone Grey","Plates",3021,"PLATE 2X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211396.jpg",685
"10188-1",4211397,63,"Medium Stone Grey","Plates",3022,"PLATE 2X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211397.jpg",825
"10188-1",4211398,46,"Medium Stone Grey","Plates",3023,"PLATE 1X2","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211398.jpg",1020
"10188-1",4211401,1,"Medium Stone Grey","Plates",3029,"PLATE 4X12","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211401.jpg",100
"10188-1",4211402,33,"Medium Stone Grey","Plates",3030,"PLATE 4X10","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211402.jpg",86
"10188-1",4211404,1,"Medium Stone Grey","Plates",3032,"PLATE 4X6","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211404.jpg",263
"10188-1",4211405,4,"Medium Stone Grey","Plates",3033,"PLATE 6x10","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211405.jpg",102
"10188-1",4211406,39,"Medium Stone Grey","Plates",3034,"PLATE 2X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211406.jpg",392
"10188-1",4211407,11,"Medium Stone Grey","Plates",3035,"PLATE 4X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211407.jpg",196
"10188-1",4211408,3,"Medium Stone Grey","Plates",3036,"PLATE 6X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211408.jpg",133
"10188-1",4211410,31,"Medium Stone Grey","Bricks, With Slope",3039,"ROOF TILE 2X2/45°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211410.jpg",257
"10188-1",4211420,5,"Medium Stone Grey","Bricks, With Slope",3297,"ROOF TILE 3X4/25°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211420.jpg",30
"10188-1",4211421,5,"Medium Stone Grey","Bricks, With Slope",3298,"ROOF TILE 2X3/25°","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211421.jpg",113
"10188-1",4211425,12,"Medium Stone Grey","Plates",3460,"PLATE 1X8","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211425.jpg",353
"10188-1",4211428,14,"Medium Stone Grey","Bricks",3622,"BRICK 1X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211428.jpg",307
"10188-1",4211429,8,"Medium Stone Grey","Plates",3623,"PLATE 1X3","https://www.lego.com/cdn/product-assets/element.img.lod5photo.192x192/4211429.jpg",478
